profile_id,display_name,status,old_questions,new_questions,rejected,error,knowledge_titles
6e481a8e-8554-4b3f-8217-ee5351998536,认真的荔枝7,failed_quality_gate,"[""深圳大学考哈工深@CS难吗？"",""哈工深@CS考研复试有什么经验？"",""关于CompSci 考研有什么经验？"",""关于计软有什么建议？""]","[""复试机考英语翻译怎么准备？"",""复试面试主要考察什么？""]","[{""question"":""政治复习时间段怎么规划？"",""reason"":""no_knowledge_evidence""},{""question"":""数学模拟卷推荐哪些？"",""reason"":""no_knowledge_evidence""},{""question"":""双非考哈工深CS有什么经验？"",""reason"":""no_knowledge_evidence""},{""question"":""考研数学刷题用什么资料好？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜CompSci 考研
5c6baf66-d386-47e7-9e56-30d435f5d2d3,红薯_0写代码,written,"[""深圳大学考上海交通大学电子与信息工程专业难吗？"",""上海交通大学电子与信息工程专业考研复试有什么经验？"",""关于InfoTech 考研有什么经验？"",""关于电子有什么建议？""]","[""初试数学和英语怎么分配时间？"",""考研心态不好怎么调整？"",""复试应该从什么时候开始准备？"",""考研目标院校怎么选择？"",""考研期间如何劳逸结合？""]","[{""question"":""备考期间状态不好怎么办？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜InfoTech 考研
630025d0-da4f-47a8-b013-a9dc4c65f6bf,迷路的可可小号,written,"[""深圳大学考武汉大学民商法专业难吗？"",""武汉大学民商法专业考研复试有什么经验？"",""关于Law 考研有什么经验？""]","[""初试专业课怎么复习？"",""复试准备时间有多长？"",""复试遇到不会的题怎么办？"",""要不要提前联系导师？""]","[{""question"":""英语语法跟哪个老师好？"",""reason"":""no_knowledge_evidence""},{""question"":""如何选择考研院校？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜Law 考研
995c341f-e896-4f86-a051-daacc9e1da09,棉花糖_鸡蛋仔,failed_quality_gate,"[""深圳大学考上海交通大学新闻与传播专业难吗？"",""上海交通大学新闻与传播专业考研复试有什么经验？"",""关于Media 考研有什么经验？""]","[""复试只有一周时间如何冲刺？"",""实习经历对考研复试有帮助吗？""]","[{""question"":""跨考新传专业难度大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""法语跨考新传怎么准备？"",""reason"":""no_knowledge_evidence""},{""question"":""初试计划需要列详细时间表吗？"",""reason"":""no_knowledge_evidence""},{""question"":""双非考上海交大新传希望大吗？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜Media 考研
b38469bd-b73a-48a7-8f70-dbc34c936b58,蜜桃追番中,written,"[""深圳大学考中山大学哲学系科学技术哲学专业难吗？"",""中山大学哲学系科学技术哲学专业考研复试有什么经验？"",""关于Philosophy 考研有什么经验？"",""关于双非有什么建议？""]","[""科学技术哲学考研专业课怎么复习？"",""复试英语口语怎么练好？"",""考研复试有哪些面试技巧？""]","[{""question"":""考研时打游戏影响学习怎么办？"",""reason"":""no_knowledge_evidence""},{""question"":""为什么选择科学技术哲学专业？"",""reason"":""no_knowledge_evidence""},{""question"":""选导师有什么建议吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜Philosophy 考研
70de6b4d-86b4-45f7-99db-7f1626d166a8,飞翔的寿司3,failed_quality_gate,"[""深圳大学考复旦大学心理学专业难吗？"",""复旦大学心理学专业考研复试有什么经验？"",""关于Psychology 考研有什么经验？"",""关于双非有什么建议？""]","[""考研院校冲还是求稳怎么决定？"",""本科国家级竞赛经历对考研有多大帮助？""]","[{""question"":""如何判断自己是否真的喜欢某个专业？"",""reason"":""no_knowledge_evidence""},{""question"":""专业课背诵录音记忆法有效吗？"",""reason"":""no_knowledge_evidence""},{""question"":""考研资料怎么根据个人情况筛选？"",""reason"":""no_knowledge_evidence""},{""question"":""考研专业课如何按题型整理知识点？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜Psychology 考研
fb2ae277-a51a-4886-b307-94cc9a4ae6f4,麻雀钓鱼中,written,"[""深圳大学考浙江大学社会学专业难吗？"",""浙江大学社会学专业考研复试有什么经验？"",""关于Sociology 考研有什么经验？"",""关于生物有什么建议？""]","[""跨考社会学怎么准备？"",""实习和考研时间怎么协调？"",""考研复试如何推销自己？"",""师范生考研实习怎么平衡？"",""复试自信和逻辑怎么练？""]","[{""question"":""生物跨考社会学难吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜Sociology 考研
1a47660c-1ce5-4610-99b7-6c91e4620007,阳光的豆沙zzz,failed_quality_gate,"[""竞赛:在保研里有多重要？"",""深圳大学申请Rutgers PhD@CS有哪些经验？"",""关于CompSci 留学有什么经验？"",""关于计软有什么建议？""]","[""双非申美国CS PhD经验有哪些？"",""没有暑研和paper怎么拿全奖？""]","[{""question"":""海外PhD申请connection有多关键？"",""reason"":""no_knowledge_evidence""},{""question"":""深圳大学申请Rutgers PhD难度大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""GPA专业前3%对海外申请够吗？"",""reason"":""no_knowledge_evidence""},{""question"":""计软专业申数据方向PhD怎么准备？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜CompSci 留学
c9d7de73-e78c-481d-946b-747a31dcef66,草莓考试周,failed_quality_gate,"[""\u003cstrong\u003e科研、竞赛\u003c/strong\u003e在保研里有多重要？"",""\u003cstrong\u003e文书\u003c/strong\u003e有哪些技巧？"",""竞赛:在保研里有多重要？"",""深圳大学申请SFU PhD@CS有哪些经验？""]",[],"[{""question"":""双非申请SFU PhD难度大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""美赛M奖对申请帮助大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""篇CCF-C论文够申请PhD吗？"",""reason"":""no_knowledge_evidence""},{""question"":""深圳大学计软申海外PhD时间线？"",""reason"":""no_knowledge_evidence""},{""question"":""推荐系统方向申请经验有哪些？"",""reason"":""no_knowledge_evidence""},{""question"":""GPA3.96对申请PhD影响如何？"",""reason"":""no_knowledge_evidence""}]",only 0 accepted questions,研途榜样｜CompSci 留学
ad1fede1-3243-4f45-b37c-9cf311948b81,酸奶大王喝牛奶,failed_quality_gate,"[""深圳大学申请新加坡南洋理工大学有哪些经验？"",""关于CompSci 留学有什么经验？"",""关于计软有什么建议？""]","[""数模竞赛经历怎么写到文书里？"",""字节跳动Tiktok后端面试难吗？""]","[{""question"":""双非申NTU需要什么条件？"",""reason"":""no_knowledge_evidence""},{""question"":""蓝桥杯国奖对申请帮助大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""南洋理工CCA专业课程如何？"",""reason"":""no_knowledge_evidence""},{""question"":""港五全拒后怎么调整策略？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜CompSci 留学
62dbb885-f590-433e-b537-d6f6fc367b14,石榴__修电脑,failed_quality_gate,"[""深圳大学申请HKU MSc@CS有哪些经验？"",""关于CompSci 留学有什么经验？"",""关于计软有什么建议？""]","[""港大提前批面试问什么？""]","[{""question"":""双非申港大CS MSc难吗？"",""reason"":""no_knowledge_evidence""},{""question"":""ACM银牌对留学申请帮助大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""雅思只考到6.5够申港大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""港中文暑校经历有用吗？"",""reason"":""no_knowledge_evidence""},{""question"":""大三下才开始准备雅思来得及吗？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜CompSci 留学
2559864d-d872-4c8d-bb1c-d3c1cb4a77a3,飞翔的蓝莓x,written,"[""竞赛:在保研里有多重要？"",""深圳大学申请澳门大学 数据科学有哪些经验？"",""关于CompSci 留学有什么经验？"",""关于数学有什么建议？""]","[""数学建模竞赛对留学申请帮助大吗？"",""低GPA怎样逆袭港校/澳门？"",""数据科学方向实习怎么找？""]","[{""question"":""双非申请澳门大学数据科学难吗？"",""reason"":""no_knowledge_evidence""},{""question"":""申请数据科学需要雅思多少分？"",""reason"":""no_knowledge_evidence""},{""question"":""深圳大学申请澳门大学有哪些注意事项？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜CompSci 留学
96db3c8a-ca00-4e5c-857e-a21bede029e3,自在的瓢虫z,failed_quality_gate,"[""竞赛:在保研里有多重要？"",""深圳大学申请Maryland PhD@Stats有哪些经验？"",""关于CompSci 留学有什么经验？"",""关于数学有什么建议？""]","[""竞赛对申请PhD帮助大吗？"",""牛津数学offer和马里兰PhD怎么选？""]","[{""question"":""深大双非申美博有哪些经验？"",""reason"":""no_knowledge_evidence""},{""question"":""收到十几封拒信后如何调整？"",""reason"":""no_knowledge_evidence""},{""question"":""高额留位费该不该交？"",""reason"":""no_knowledge_evidence""},{""question"":""英硕美博混申时间线怎么排？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜CompSci 留学
a4be6e53-2988-4f55-aa8a-befc90192e12,梨子看日落,failed_quality_gate,"[""竞赛:在保研里有多重要？"",""深圳大学申请港科Msc@TLE有哪些经验？"",""关于CompSci 留学有什么经验？"",""关于计软有什么建议？""]","[""实习经历对留学申请帮助大吗？""]","[{""question"":""大三下开始准备留学来得及吗？"",""reason"":""no_knowledge_evidence""},{""question"":""雅思备考时间怎么安排合理？"",""reason"":""no_knowledge_evidence""},{""question"":""双非申请港科Msc有哪些难点？"",""reason"":""no_knowledge_evidence""},{""question"":""港科TLE项目适合什么样的人？"",""reason"":""no_knowledge_evidence""},{""question"":""申请投递太晚有什么补救办法？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜CompSci 留学
06b01ea6-98e6-4539-b2a0-0950f355854b,板栗做饭中,failed_quality_gate,"[""深圳大学申请Rice MCS@CS有哪些经验？"",""关于CompSci 留学有什么经验？"",""关于计软有什么建议？""]","[""实习和暑研哪个对申请更重要？"",""DS和CS项目选哪个更容易？""]","[{""question"":""托福考了6次才出分，怎么坚持的？"",""reason"":""no_knowledge_evidence""},{""question"":""双非申请Rice MCS有什么优势？"",""reason"":""no_knowledge_evidence""},{""question"":""休学去美国暑研值得吗？"",""reason"":""no_knowledge_evidence""},{""question"":""数学建模省二对申请帮助大吗？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜CompSci 留学
c1bf0e75-ddbb-408a-964e-1d55b05d2a1c,太妃糖今天早睡,written,"[""竞赛:在保研里有多重要？"",""深圳大学申请HKU MSc@CS有哪些经验？"",""关于CompSci 留学有什么经验？"",""关于计软有什么建议？""]","[""GPA 4.05能申港大CS吗？"",""港科广科研实习体验如何？"",""为什么拒绝港科广的offer？""]","[{""question"":""港大提前批申请时间线？"",""reason"":""no_knowledge_evidence""},{""question"":""科研发论文对申请帮助多大？"",""reason"":""no_knowledge_evidence""},{""question"":""双非申港大CS有哪些经验？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜CompSci 留学
8cebb009-2591-4807-b89d-2f3573619439,葡萄种花中,failed_quality_gate,"[""竞赛:在保研里有多重要？"",""深圳大学申请NUS Msc@ECE有哪些经验？"",""关于CompSci 留学有什么经验？"",""关于电子有什么建议？""]","[""保研和留学如何权衡？"",""电子设计竞赛经历重要吗？""]","[{""question"":""NUS311项目雅思要求多少？"",""reason"":""template_or_junk""},{""question"":""1全英面试怎么准备？"",""reason"":""leading_number""},{""question"":""双非申请NUS有哪些经验？"",""reason"":""no_knowledge_evidence""},{""question"":""RoboMaster对申请有帮助吗？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜CompSci 留学
c722363e-1fc3-465c-a1a8-c6992a0e80c3,酸奶写代码,written,"[""竞赛:在保研里有多重要？"",""深圳大学申请香港大学MMLab直博@CS有哪些经验？"",""关于CompSci 留学有什么经验？"",""关于计软有什么建议？""]","[""实习经历在申请中起到什么作用？"",""GPA 4.16能冲哪些名校？"",""北大RA offer是怎么拿到的？""]","[{""question"":""ACM银牌对直博申请帮助大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""双非背景如何拿到港大直博？"",""reason"":""no_knowledge_evidence""},{""question"":""计算机卓越班对申请有加成吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜CompSci 留学
784b325c-34da-4abf-b295-4fe3edac5291,梨子er逛公园,written,"[""竞赛:在保研里有多重要？"",""深圳大学申请香港大学MMLab直博@CS有哪些经验？"",""关于CompSci 留学有什么经验？"",""关于计软有什么建议？""]","[""如何保持GPA 4.16？"",""ACM-ICPC银牌怎么准备？"",""研究实习生经历怎么找？"",""北大RA和PhD怎么选择？""]","[{""question"":""双非背景能申北大博士吗？"",""reason"":""no_knowledge_evidence""},{""question"":""计软卓越班保研有哪些心得？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜CompSci 留学
86e5aff5-62f3-454d-a767-d59fed7076e9,桃子折纸鹤,failed_quality_gate,"[""竞赛:在保研里有多重要？"",""深圳大学申请NUS MSc@VC有哪些经验？"",""关于Economics 留学有什么经验？"",""关于经济有什么建议？""]","[""雅思和GMAT先考哪个？"",""实习对经济学留学申请重要吗？""]","[{""question"":""双非申请NUS VC有什么经验？"",""reason"":""no_knowledge_evidence""},{""question"":""GMAT没考出分能申请吗？"",""reason"":""no_knowledge_evidence""},{""question"":""留学申请时间线怎么安排？"",""reason"":""no_knowledge_evidence""},{""question"":""经济留学选校怎么定位？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,研途榜样｜Economics 留学
075e5f65-9a22-473b-be01-f0faae84332f,温柔的咖啡_0,written,"[""竞赛:在保研里有多重要？"",""从深圳大学到深信服（已离职）有哪些经验？"",""关于CompSci 就业有什么经验？"",""关于计软有什么建议？""]","[""腾讯实习转正率真的低吗？"",""ICPC竞赛对就业帮助大吗？"",""腾讯实习鞭尸是啥意思？"",""暑期实习要不要all in腾讯？""]","[{""question"":""深信服后台开发面经有哪些？"",""reason"":""no_knowledge_evidence""},{""question"":""计软双非进大厂难不难？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜CompSci 就业
ff4465cc-f890-438b-beb6-7447f9885ce8,蓝莓酱_草莓,written,"[""竞赛:在保研里有多重要？"",""从深圳大学到腾讯实习转正有哪些经验？"",""关于CompSci 就业有什么经验？"",""关于计软有什么建议？""]","[""腾讯实习面试流程有多快？"",""算法基础怎么自学比较好？"",""实习转正有哪些关键点？"",""项目经验怎么准备面试？"",""双非进腾讯实习难不难？"",""股文什么时候开始准备？""]",null,,研途榜样｜CompSci 就业
05a14cb4-2dec-4cbb-bb35-1c34a6091fc3,梨子oo泡咖啡,written,"[""竞赛:在保研里有多重要？"",""从深圳大学到腾讯实习有哪些经验？"",""关于CompSci 就业有什么经验？"",""关于计软有什么建议？""]","[""ACM竞赛对找实习帮助大吗？"",""腾讯实习面试主要问什么？"",""Rcore训练营怎么参加？"",""大厂实习转正难不难？"",""基础架构岗位需要哪些技术？""]","[{""question"":""MIT6.S081值得学吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜CompSci 就业
e25b70f6-5d10-4a64-9ba1-ec19d7f565ee,汤圆_章鱼,written,"[""竞赛:在保研里有多重要？"",""从深圳大学到量化交易员有哪些经验？"",""关于CompSci 就业有什么经验？"",""关于计软有什么建议？""]","[""大一下怎么进大厂面试？"",""面试被挂后怎么提升？"",""腾讯日常实习好拿吗？"",""OpenHarmony竞赛经验怎么积累？""]","[{""question"":""量化交易员需要哪些技能？"",""reason"":""no_knowledge_evidence""},{""question"":""港理工交换对就业帮助大吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜CompSci 就业
ee5a59e7-1a97-4945-9bb4-47377e6ac137,豆包钓鱼中,written,"[""笔试算法/面试手撕/`leetcode`刷题一般会问什么？"",""竞赛:在保研里有多重要？"",""从深圳大学到腾讯实习有哪些经验？"",""关于CompSci 就业有什么经验？""]","[""跨专业怎么准备后端简历？"",""实习经历从小厂到大厂怎么走？"",""竞赛奖项在面试里重要吗？"",""腾讯实习面试会考算法题吗？"",""简历中的项目如何突出侧重点？""]","[{""question"":""后端八股文应该怎么准备？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜CompSci 就业
c7e8c348-3c8b-4a62-ad46-51cf0a5a23c6,梨子听播客,written,"[""竞赛:在保研里有多重要？"",""从深圳大学到腾讯实习转正有哪些经验？"",""关于CompSci 就业有什么经验？"",""关于计软有什么建议？""]","[""腾讯实习面试主要考察什么？"",""实习申请期如何克服焦虑？"",""大一怎么规划才不迷茫？"",""腾讯实习转正考核有哪些要点？"",""迈瑞和腾讯实习体验有什么不同？"",""从双非到腾讯实习有哪些关键点？""]",null,,研途榜样｜CompSci 就业
7239777c-40b3-4ffa-9d7d-3b7d46e17c66,兔兔_海星,written,"[""简历:怎么写更有竞争力？"",""从深圳大学到Karma数据库实习有哪些经验？"",""关于CompSci 就业有什么经验？"",""关于计软有什么建议？""]","[""Karma数据库实习面试问什么？"",""双非怎么拿到字节和腾讯实习？"",""秋招时间线该怎么规划？"",""分布式存储岗位面试重点有哪些？"",""量化交易数据岗面试常考什么？""]","[{""question"":""数据库内核项目对就业帮助大吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜CompSci 就业
79c33262-38af-4521-9017-22b20b83319c,奶酪_铜锣烧,written,"[""从深圳大学到字节有哪些经验？"",""关于InfoTech 就业有什么经验？"",""关于电子有什么建议？""]","[""低绩点怎么拿到字节offer？"",""从大一开始实习怎么规划？"",""如何通过内推拿到实习？"",""字节面试主要考察什么？""]","[{""question"":""CTFer经历对就业帮助大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""双非背景怎么进大厂？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜InfoTech 就业
cf997ce0-c796-4a6f-991d-926f4158294e,泡芙_薯片,written,"[""排名2%对录取影响大吗？"",""西交利物浦大学申请US有哪些经验？"",""关于Economics US有什么经验？""]","[""WES认证绩点4.0怎么做到的？"",""上海美国商会实习怎么找？"",""芝加哥offer后选校策略怎么变？"",""排名2%对录取影响大吗？"",""申请前准备有哪些关键步骤？""]","[{""question"":""双非申美国经济学要注意什么？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜Economics US
219dee83-dbb4-40f9-bbe3-e10d64f11e13,酸奶捏泥巴,failed_quality_gate,"[""西交利物浦大学申请US有哪些经验？"",""关于Marketing US,ASIA有什么经验？""]","[""Marketing US申请有什么选校建议？"",""西浦Marketing实习怎么找？""]","[{""question"":""创业方向Marketing如何匹配项目？"",""reason"":""no_knowledge_evidence""},{""question"":""双非背景申请美国名校难吗？"",""reason"":""no_knowledge_evidence""},{""question"":""Upenn教育创业项目怎么样？"",""reason"":""no_knowledge_evidence""},{""question"":""NUS创业项目申请经验？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,"研途榜样｜Marketing US,ASIA"
125c7ab7-de17-4970-8984-8e506a2d6907,奶酪_果冻,written,"[""关于文书有哪些技巧？"",""西交利物浦大学申请UK有哪些经验？"",""关于Computer Science Techn有什么经验？""]","[""文书怎么体现与项目的匹配度？"",""大一如何探索不同方向的活动？"",""实习怎样拿到return offer？""]","[{""question"":""申请时如何与中介高效沟通？"",""reason"":""no_knowledge_evidence""},{""question"":""冲稳保三档学校怎么分配？"",""reason"":""no_knowledge_evidence""},{""question"":""申请成功的关键是增加尝试次数吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜Computer Science Technology UK
8500735a-e272-452d-94b4-c7e7f210ea30,蜗牛画画中,failed_quality_gate,"[""西交利物浦大学申请UK有哪些经验？"",""关于Applied Mathematics UK有什么经验？""]","[""应数可以申哪些交叉方向？"",""推荐信找哪些老师更有效？""]","[{""question"":""英国申请timeline怎么安排？"",""reason"":""no_knowledge_evidence""},{""question"":""哪些G5专业对中国学生友好？"",""reason"":""no_knowledge_evidence""},{""question"":""半DIY需要自己做什么？"",""reason"":""no_knowledge_evidence""},{""question"":""申请季怎么缓解焦虑？"",""reason"":""no_knowledge_evidence""}]",only 2 accepted questions,"研途榜样｜Applied Mathematics UK,CAN"
1b114bb6-e417-4723-993d-2adbc61349b0,元气的阿狸_v,written,"[""XJTLU申请海外名校需要什么条件？"",""2+2和4+X怎么选？"",""如何准备GMAT/GRE？""]","[""实习经验对申请帮助大吗？"",""西浦哪些专业录取率更高？"",""必修课和选修课难度如何？"",""本科生活经验有哪些分享？""]","[{""question"":""硕博申请需要哪些条件？"",""reason"":""no_knowledge_evidence""},{""question"":""有没有好用的学习资源推荐？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜综合指南
f915725e-1576-40d9-9e16-b43eb5da1db2,慵懒的石榴_v,failed_quality_gate,"[""竞赛/获奖经历在保研里有多重要？"",""华东理工大学申请ICL\u0026RCA有哪些经验？"",""关于艺术学院 留学有什么经验？"",""关于211有什么建议？""]","[""IDE项目同时拿ICL和RCA学位怎么申请？""]","[{""question"":""华东理工工业设计GPA 3.74够吗？"",""reason"":""no_knowledge_evidence""},{""question"":""专业排名1/29对申请影响多大？"",""reason"":""no_knowledge_evidence""},{""question"":""雅思7.0申请ICL\u0026RCA够用吗？"",""reason"":""no_knowledge_evidence""},{""question"":""公共事业管理转工业设计如何规划？"",""reason"":""no_knowledge_evidence""},{""question"":""RISD工业设计硕士申请经验？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜艺术学院 留学
d09ab842-b3b5-470c-815c-48e00018911d,石榴z在赶DDL,failed_quality_gate,"[""华东理工大学申请Columbia Universit有哪些经验？"",""关于生物工程学院 留学有什么经验？"",""关于211有什么建议？""]","[""选校时如何平衡专排和综排？""]","[{""question"":""WES认证对GPA影响大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""托福106够申请哥大生统吗？"",""reason"":""no_knowledge_evidence""},{""question"":""GRE作文4.0会不会拖后腿？"",""reason"":""no_knowledge_evidence""},{""question"":""生物科学转生统要做哪些准备？"",""reason"":""no_knowledge_evidence""},{""question"":""哥大生统MPH有面试吗？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜生物工程学院 留学
40707239-f682-4706-b5e6-ecd576584604,西瓜_柠檬,failed_quality_gate,"[""华东理工大学申请Yale University有哪些经验？"",""关于生物工程学院 留学有什么经验？"",""关于211有什么建议？""]","[""GPA 3.74是怎么保持的？""]","[{""question"":""托福111分怎么准备的？"",""reason"":""no_knowledge_evidence""},{""question"":""GRE需要考多少分？"",""reason"":""no_knowledge_evidence""},{""question"":""申请耶鲁MPH的时间线？"",""reason"":""no_knowledge_evidence""},{""question"":""牛津交换对申请帮助大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""推荐信找谁写比较好？"",""reason"":""no_knowledge_evidence""}]",only 1 accepted questions,研途榜样｜生物工程学院 留学
cb6167b1-ae68-4ffa-ae45-055bf1b20525,努力的杨梅鸭,written,"[""华东理工大学申请WUSTL有哪些经验？"",""关于商学院 留学有什么经验？"",""关于MSBA有什么建议？""]","[""GPA 3.53如何申到WUSTL？"",""TOEFL 102怎么准备的？"",""GRE 320考到够用吗？"",""WUSTL BA面试有哪些经验？""]","[{""question"":""被JHU拒了踩了什么坑？"",""reason"":""no_knowledge_evidence""},{""question"":""罗切斯特奖学金怎么拿到的？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜商学院 留学
7ff0a886-965d-4793-ae93-b5d00a1a7453,自在的年糕_v,written,"[""华东理工大学申请HKUST有哪些经验？"",""关于商学院 留学有什么经验？""]","[""实习经历对申请重要吗？"",""选校时BA和MAFM怎么选？"",""CUHK和HKUST怎么抉择？""]","[{""question"":""托福108怎么准备的？"",""reason"":""no_knowledge_evidence""},{""question"":""GPA3.75申请够用吗？"",""reason"":""no_knowledge_evidence""},{""question"":""HKUST金融数学面试难吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜商学院 留学
45b93b50-ff61-4dfa-9acf-7d819588b4e8,蔓越莓刷题中,written,"[""华东理工大学申请NUS有哪些经验？"",""关于商学院 留学有什么经验？"",""关于Industry 4.0有什么建议？""]","[""工程管理申NUS Industry 4.0要啥背景？"",""GPA 3.55申请NUS够用吗？"",""GRE V157+Q162是什么水平？""]","[{""question"":""托福108怎么考出来的？"",""reason"":""no_knowledge_evidence""},{""question"":""商赛获奖对留学申请帮助大吗？"",""reason"":""no_knowledge_evidence""},{""question"":""没有科研经历能申到NUS吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜商学院 留学
1e6d65fd-18d2-4c0d-ba29-a74c5fe9280f,烧饼__做饭中,written,"[""从华东理工大学保研到浙江大学要注意什么？"",""浙江大学保研有哪些关键准备？"",""关于商学院 保研有什么经验？"",""关于国际组织与国际交流有什么建议？""]","[""竞赛获奖对保研加分多吗？"",""夏令营面试主要考察什么？"",""推荐信找谁写比较合适？""]","[{""question"":""保研浙大GPA和排名要求多高？"",""reason"":""no_knowledge_evidence""},{""question"":""保研时间线如何规划？"",""reason"":""no_knowledge_evidence""},{""question"":""财务管理跨保国际组织难吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜商学院 保研
7f8ad8f5-791f-40c2-a065-0d5c00271b56,河马酱整理笔记,written,"[""华东理工大学考清华五道口难吗？"",""清华五道口考研复试有什么经验？"",""关于商学院 考研有什么经验？""]","[""数学竞赛一等奖对考研加分吗？"",""CET6 560+是金融专硕标配吗？"",""国信证券实习经历怎么写到简历里？"",""清华五道口考研专业课怎么复习？""]","[{""question"":""考研时间线怎么安排更合理？"",""reason"":""no_knowledge_evidence""},{""question"":""复试时科研经历重要吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜商学院 考研
ff43d1fb-4173-4bb9-a790-b02106e1f81a,淡定的蜗牛er,written,"[""如何准备夏令营？"",""竞赛经历在保研里有多重要？"",""从华东理工大学保研到中国科学院过程工程研究所要注意什么？"",""中国科学院过程工程研究所保研有哪些关键准备？""]","[""Chem-E-Car竞赛如何准备？"",""均分88在保研中够用吗？"",""计算物理方向面试考什么？""]","[{""question"":""大创项目对保研加分大不大？"",""reason"":""no_knowledge_evidence""},{""question"":""数学双学位对保研有帮助吗？"",""reason"":""no_knowledge_evidence""},{""question"":""国奖申请有什么技巧？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜化工学院 保研
d55b7aff-879a-44d3-b940-ce7958d9809f,豆沙ii写代码,written,"[""从华东理工大学到Goldman Sachs Hong有哪些经验？"",""关于211有什么建议？""]","[""投行面试主要考察什么？"",""实习经历对申请投行帮助大吗？"",""从化工到投行有哪些关键步骤？"",""大投行实习如何拿到？""]","[{""question"":""化工转金融怎么规划？"",""reason"":""no_knowledge_evidence""},{""question"":""PwC审计对投行申请有用吗？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜化工学院 就业
4b8709c5-f636-4400-865e-5594fa004ed6,石榴__不吃宵夜,written,"[""从华东理工大学保研到北京大学要注意什么？"",""北京大学保研有哪些关键准备？"",""关于化学与分子工程学院 保研有什么经验？"",""关于化学有什么建议？""]","[""化学实验竞赛对保研作用大吗？"",""北大化学夏令营面试看重什么？"",""中科院化学所和中科大offer怎么选？"",""科研项目在保研中作用有多大？""]","[{""question"":""年级第一怎么保持高绩点？"",""reason"":""no_knowledge_evidence""},{""question"":""保研前期准备有哪些关键步骤？"",""reason"":""no_knowledge_evidence""}]",,研途榜样｜化学与分子工程学院 保研
